step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,LapNo_0,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,policy_loss,entropy_loss,alpha,entropy,LapNo_1
597332,338,597332,24437.02968478203,598346,1688.3720914372097,2830,338,0,50.878796210729554,73.68022155761719,0.0,115.381,0.012399827465567207,0.029888500001106877,0.002493627243903014,0.04003915920822088,0.04300110000258428,0.0005780634054194067,0.04140523200156167,115,0.00302518391656116,0.02393109999684384,0.0011793663718018526,,,,,114.738
600130,339,600130,24550.620203733444,601147,1677.3516415781517,2799,339,0,50.99878201512123,73.82299041748047,0.0,114.738,0.012510130771947684,0.027269300000625663,0.0024473950598783716,0.04003375957822875,0.04246259999854374,0.0005731964615839823,0.04128364500094904,96,0.002998515975715217,0.015180999998847255,0.001164079755472397,-66.6650619506836,1.1566542387008667,0.006648757494986057,-3.2307112216949463,113.814
602957,340,602957,24665.360912561417,603977,1692.908570139371,2828,340,0,50.843349162422285,73.77619171142578,0.0,113.814,0.012374866289371409,0.15332360000320477,0.0036574403878500525,0.04002668022639513,0.1564520999963861,0.0024717753680471273,0.041349926000621054,85,0.0029330674920148413,0.013661400000273716,0.0009853378274052402,,,,,114.857
605801,341,605801,24780.789241313934,606824,1692.9121878638057,2845,341,0,50.52368790290543,73.52894592285156,0.0,115.328,0.012366671519035758,0.027878299999429146,0.0024001755654707788,0.040036997433166306,0.05046590000347351,0.000653254127702975,0.041337953999282036,123,0.002999524156089054,0.025805100001889514,0.001093155450048031,,,,,114.857
608625,342,608625,24895.448170900345,609651,1688.9607621314858,2825,342,0,50.899159476300746,73.64698028564453,0.0,115.328,0.012184163066601824,0.028700499999104068,0.002336370794044285,0.040030711331411256,0.043063000000984175,0.0006231265366433379,0.04142653900129517,134,0.0031016430241063947,0.012599199999385746,0.0011035954106463032,,,,,114.789
611421,343,611421,25008.977717876434,612450,1685.5112092385089,2797,343,0,51.17938467567123,73.8021240234375,0.0,114.789,0.012287689842597165,0.033452899999247165,0.0023048161327512487,0.0400312099785988,0.042492399999900954,0.0005735192941299486,0.04128211500028556,102,0.0029362902360910957,0.01333850000082748,0.0009824582691011256,,,,,113.395
614227,344,614227,25122.895533323288,615259,1682.7753336384517,2807,344,0,51.00973273803771,73.3410873413086,0.0,113.395,0.012125981753376494,0.03586079999877256,0.00242651295344215,0.04003177890233472,0.04259540000202833,0.0005724429726797395,0.04131132499896921,105,0.0030354039202069847,0.014787000000069384,0.001020201840371112,,,,,113.896
617071,345,617071,25238.37624835968,618106,1677.4514940143304,2845,345,0,50.330383194683805,73.74537658691406,0.0,113.896,0.01363484142050122,0.6854443000011088,0.013307085874506396,0.040037413713090844,0.6900643000008131,0.012724095018938893,0.04192423500182486,219,0.0032447507383628342,0.018536400002631126,0.0012445957164377297,,,,,115.453
619875,346,619875,25352.226846933365,620913,1683.9362018642814,2805,346,0,51.04154144414184,73.93939971923828,0.0,115.453,0.012477065620557073,0.03793180000138818,0.0026388527791309617,0.040029532453638744,0.043123400002514245,0.0006093202596167096,0.04137604100109456,134,0.003195707346610798,0.01631439999982831,0.0012753909621205821,,,,,114.0
622677,347,622677,25465.996930360794,623718,1680.8787918833102,2803,347,0,51.0797477837134,73.68701934814453,0.0,114.0,0.012668296181318855,0.028227099999639904,0.0025635457918648298,0.040025979657332386,0.04251680000015767,0.0006045132201133647,0.04139040999867575,135,0.0032943637044970287,0.02067650000026333,0.0013282167248079356,,,,,113.795
625484,348,625484,25579.950633764267,626528,1682.959797427953,2808,348,0,50.997910878809925,73.39900970458984,0.0,113.795,0.012816188884927844,0.04783130000214442,0.0028636618614170605,0.040029967937305504,0.05479339999874355,0.000763845658797026,0.041551311999792236,172,0.0032861526896955013,0.01647389999925508,0.0013552241019858836,,,,,113.762
628280,349,628280,25693.48980116844,629327,1685.8581639655524,2797,349,0,51.1763846777984,73.60769653320312,0.0,113.655,0.012813975929944479,0.14757929999905173,0.0038486141281229,0.04003122510732363,0.1538920999992115,0.002452328601731984,0.04152185000093596,141,0.0032828107296128464,0.02037939999718219,0.0013600097299439552,-70.7161865234375,-0.16398927569389343,0.006300346925854683,-2.967637538909912,113.762
631075,350,631075,25807.000591039658,632125,1683.8937642718172,2796,350,0,51.18786003364366,73.37245178222656,0.0,113.655,0.013269059964176497,0.041836600001261104,0.0031975313482650314,0.04003908550983849,0.047991800001909724,0.0006728899434654335,0.04145273199857911,160,0.0034423987835380462,0.026392600000690436,0.0015996946709648833,,,,,113.498
633893,351,633893,25921.42386198044,634946,1679.7343139809468,2819,351,0,50.79372786742735,72.89401245117188,0.0,113.498,0.012777171965926967,0.03824979999990319,0.0029493359708313736,0.040025297906324586,0.04293089999919175,0.0006351090467627685,0.04138035399817454,154,0.0033666650106337808,0.023652100000617793,0.0014927482134461953,,,,,114.275
636720,352,636720,26036.188720464706,637776,1682.378167387229,2828,352,0,50.62377650548645,73.6789321899414,0.0,114.275,0.01224611846474546,0.03449460000047111,0.002591849383523914,0.04002882638839787,0.048054700000648154,0.0006553408127758636,0.041522584000485946,132,0.003105828616853302,0.026436500000272645,0.001357024350281441,-67.05120849609375,1.053171157836914,0.006090894807130098,-3.2064576148986816,115.148
639517,353,639517,26149.737188339233,640576,1686.8372977351428,2798,353,0,51.157318480163454,73.66834259033203,0.0,115.148,0.0124370740078775,0.03870740000274964,0.002774622031417943,0.04002836517695829,0.04681250000066939,0.0006675161023775202,0.041492312000045786,156,0.0032589414730655438,0.026172300000325777,0.001500709410798374,,,,,113.362
642357,354,642357,26265.0106921196,643419,1683.2258608213447,2841,354,0,50.62951170006063,73.61981964111328,0.0,113.362,0.012760585176093487,0.16826399999990826,0.004059947290210822,0.04003217788732771,0.1766987999981211,0.002817642196273925,0.04143499299974792,164,0.003372430457733264,0.024274100000184262,0.0015348184363366965,,,,,115.395
645172,355,645172,26379.308478355408,646237,1691.105306797463,2816,355,0,51.059974624978956,73.42790222167969,0.0,115.395,0.012706400248731809,0.035441500000160886,0.00291555406108419,0.04003294888100481,0.04254700000092271,0.0006064759609369732,0.041423138001191545,136,0.003248898472455905,0.018242300000565592,0.0013476793995342614,,,,,114.2
647980,356,647980,26493.30794787407,649048,1672.376880490393,2809,356,0,50.972785455581885,72.47003936767578,0.0,114.2,0.015278459971472216,0.2859253999995417,0.008347779977764189,0.04003976976501791,0.2912727000002633,0.006322388329475658,0.04929431099993962,224,0.00404089586893205,0.03084369999851333,0.0027864254531192543,-67.59866333007812,0.01779356598854065,0.006108803208917379,-3.0034902095794678,113.879
650802,357,650802,26607.842632055283,651873,1690.9258211358388,2823,357,0,50.91529454554123,72.95867156982422,0.0,114.631,0.011393825123996401,0.03005170000324142,0.0023993634864681616,0.04002957763996996,0.04268890000093961,0.0005723406690509592,0.04131577000036486,89,0.003099877958893951,0.018918999998277286,0.0012871773446721906,,,,,113.879
653627,358,653627,26722.494823217392,654701,1689.4998201212072,2826,358,0,50.885953656450575,73.31805419921875,0.0,114.631,0.011079084743351307,0.1455285999982152,0.0033314678694239363,0.040039607256652725,0.15786630000002333,0.0025223602489552873,0.04115273200150114,78,0.0030752589734695107,0.02419240000017453,0.0013008251965180156,,,,,114.629
656450,359,656450,26837.09638786316,657527,1693.4580654012611,2824,359,0,50.92170263945983,73.76042175292969,0.0,114.629,0.011587123414829339,0.03380979999928968,0.0023842343315723636,0.040025529649300846,0.0424020999998902,0.0005882785344503059,0.041392849997355374,100,0.003159019553650381,0.018326500001421664,0.001320408801460347,-70.44351196289062,-1.7044625282287598,0.006159784272313118,-2.665104627609253,114.694
659250,360,659250,26950.806099414825,660330,1680.6122489496008,2801,360,0,51.10735570471511,73.43495178222656,0.0,114.694,0.012430825607118874,0.03649320000113221,0.00264666719286193,0.040040321357122856,0.048003899999457644,0.0006223034036165466,0.0413692760001868,127,0.0031042811071542277,0.014943099999072729,0.0012194713549878043,-67.63398742675781,0.5406602025032043,0.006171823479235172,-3.106265068054199,113.603
662071,361,662071,27065.33628487587,663154,1690.0046323465672,2822,361,0,50.95853109549959,73.86265563964844,0.0,113.603,0.012538004395596105,0.03236699999979464,0.0027469564613103207,0.04003464707552716,0.04965210000227671,0.0006573142916510866,0.04139985999936471,128,0.003230698262989064,0.030562200001440942,0.0014505761867142587,,,,,114.433
664864,362,664864,27178.87228155136,665950,1684.495041146215,2794,362,0,51.23568668730744,74.0127944946289,0.0,114.433,0.01229134500537609,0.02949380000063684,0.002672110486851933,0.04003124607948957,0.04189549999864539,0.0005852884513265957,0.041453868000680814,112,0.0032975330827282345,0.017551599998114398,0.0013854900536870586,,,,,113.585
667654,363,667654,27292.15817308426,668743,1683.6960078460088,2791,363,0,51.20717826194308,73.3987045288086,0.0,113.585,0.012446992222238377,0.03422900000077789,0.002615441407076206,0.04003008835124056,0.0441672999986622,0.0005842881626835312,0.041312017998134255,95,0.0030858247670332802,0.018616000001202337,0.0012842999400834356,,,,,113.654
670468,364,670468,27406.4264421463,671560,1687.3383569135135,2815,364,0,51.062187298838516,72.98788452148438,0.0,113.654,0.012292855508161563,0.0458546000008937,0.002757847092887179,0.040029872672388986,0.05155199999717297,0.0006620868661260583,0.04136011599948688,111,0.003163195486854371,0.016895700002351077,0.0013491333658179204,,,,,113.907
673290,365,673290,27520.9776597023,674385,1693.2398209916935,2823,365,0,50.93496520680497,73.82100677490234,0.0,114.628,0.0123734714741402,0.03012700000181212,0.0026314498636257973,0.04003306817861726,0.04251060000024154,0.0006190363900502755,0.04143666899886739,155,0.003306189227519656,0.0182109000015771,0.0013821986220442129,-69.1921615600586,-1.2252206802368164,0.00610305555164814,-2.75972318649292,113.907
676090,366,676090,27634.652941942215,677188,1683.8147878773748,2801,366,0,51.103423774031434,73.4145278930664,0.0,114.628,0.012364167785711158,0.029161599999497412,0.0026806554287597483,0.04003353671426079,0.04291849999935948,0.000587634195838233,0.04138123800061294,125,0.003139341749985241,0.01713989999916521,0.0012967640158277705,-66.11186981201172,-2.426208734512329,0.005961943417787552,-2.526315689086914,113.667
678896,367,678896,27748.543467998505,679997,1681.0088272031721,2807,367,0,50.99214194725209,73.7038345336914,0.0,113.667,0.012264232608654379,0.14943399999901885,0.003643112189391086,0.04003708239490783,0.15342539999983273,0.0024351888531898847,0.041353244999118036,99,0.0030235158945752425,0.015222000001813285,0.0011993559797356095,,,,,113.912
681718,368,681718,27863.130821704865,682822,1687.540408437207,2823,368,0,50.956727833598066,73.58568572998047,0.0,113.912,0.012113655421684112,0.046687499998370185,0.0025529294239415774,0.04003368384121949,0.052377700001670746,0.0006550773443093711,0.04133983700216049,95,0.0030022080793922455,0.022497500001918525,0.0011916292111468097,,,,,114.717
684520,369,684520,27976.863268375397,685627,1684.0259745039143,2803,369,0,51.06733307975266,73.91091918945312,0.0,114.717,0.011743769022093467,0.02829080000083195,0.0022763667745760415,0.04003369264812174,0.04237620000276365,0.0005826432191590137,0.04130671999799233,126,0.00301935660241935,0.013864199998351978,0.001079932304323372,-66.31222534179688,-2.8857102394104004,0.006100669968873262,-2.434088706970215,113.989
687350,370,687350,28091.719972610474,688460,1688.743712707981,2831,370,0,50.815320633452856,73.79102325439453,0.0,113.989,0.011874340035354971,0.030709200000273995,0.002484380702240204,0.040033580636016704,0.04264850000254228,0.0005660718132031582,0.041352843998502066,101,0.0030990411660980245,0.016726999998354586,0.0012112458233867764,-68.57201385498047,-0.6459608674049377,0.006134449504315853,-2.8731861114501953,114.778
690177,371,690177,28206.61028456688,691290,1692.6133279891926,2828,371,0,50.84045510370486,73.1680679321289,0.0,114.778,0.011678686735088139,0.030999300000985386,0.002319539366917614,0.04002931980899099,0.04210909999892465,0.0005630988428362574,0.04126975000071979,102,0.0031005784931174792,0.017414500001905253,0.0011857688025962655,,,,,114.396
692967,372,692967,28319.840294361115,694083,1679.6975928655738,2791,372,0,51.182817074341585,73.59522247314453,0.0,114.396,0.011935150645178092,0.30620470000212663,0.006078087213066271,0.04002810315412123,0.31140939999750117,0.005410059050616567,0.04128225499986002,107,0.0029296069534580074,0.017499100002169143,0.0012030928592397783,,,,,113.534
695809,373,695809,28435.23731660843,696928,1682.2759918753945,2843,373,0,50.57148012953636,73.4620132446289,0.0,115.338,0.011662912667154472,0.028955499998119194,0.002345771919614906,0.04002949630541978,0.042736499999591615,0.0005866649395518022,0.04129603699937434,109,0.0030958333216744346,0.018683600002987077,0.001224946239772324,,,,,113.534
698606,374,698606,28548.805608272552,699728,1682.5982056596768,2798,374,0,51.150653580675474,73.84606170654297,0.0,115.338,0.012197407472323911,0.03300239999953192,0.0023880419277927793,0.04004121433681862,0.04184209999948507,0.0005622277346595264,0.041298136000114026,106,0.002972837397218423,0.018532599999161903,0.001117049086201527,,,,,113.678
701434,375,701434,28663.589790821075,702559,1692.3868510118068,2829,375,0,50.830984061499805,73.62320709228516,0.0,113.678,0.01226459462520763,0.029245300000184216,0.00256188092934494,0.04003435123760868,0.04248340000049211,0.0005828477811398568,0.04133994899868412,119,0.0030617264851847815,0.014847500002360903,0.0012565069898228904,,,,,114.626
704244,376,704244,28777.63958287239,705372,1689.7189320849093,2811,376,0,51.16061589649667,73.88325500488281,0.0,114.626,0.012430990996419812,0.12997470000118483,0.00351390469071746,0.04002951985764357,0.1392995999995037,0.00218003124854476,0.0412955089989191,117,0.003027569537375566,0.015221300000121119,0.0011575273846823996,,,,,114.37
707068,377,707068,28892.257224798203,708199,1694.7568370616218,2825,377,0,50.91404097728899,73.66964721679688,0.0,114.37,0.012776275708187642,0.040689200002816506,0.0028337717433199678,0.04002794284702815,0.05019700000048033,0.0006491855945551621,0.0413308159997905,105,0.0031707278328970334,0.03298069999800646,0.0014785363128795124,,,,,114.189
709868,378,709868,29005.965349912643,711002,1685.767089875998,2801,378,0,51.1756411494625,73.55252075195312,0.0,114.189,0.012207179178533676,0.028842900002928218,0.0025102312773868907,0.04003187157139369,0.042535399999906076,0.000578228662595461,0.04131191499680426,98,0.0031498390000693427,0.019453299999440787,0.0013504442464935171,,,,,113.715
712665,379,712665,29119.521722316742,713802,1677.04303592521,2798,379,0,50.99732186742337,73.53325653076172,0.0,113.715,0.01225671258491023,0.028610700002900558,0.002453122791915338,0.040037784197351,0.04629650000060792,0.0005905464597006745,0.041298356002225776,102,0.0030996325348085925,0.012692200001765741,0.001230617342806166,,,,,113.755
715475,380,715475,29233.77646136284,716615,1682.5737258998074,2811,380,0,50.93042330740965,73.6070785522461,0.0,113.755,0.011787711138801773,0.02693129999897792,0.0023458610482867655,0.04004406398571745,0.04205970000111847,0.00056394837953651,0.04124195399825112,106,0.0030403796797265088,0.01751269999658689,0.0012859379873322154,,,,,114.17
718260,381,718260,29346.877696990967,719403,1678.1584686083384,2786,381,0,51.235043761966466,73.56793212890625,0.0,113.308,0.012343609982038074,0.028057399998942856,0.002512324421666273,0.040033015511703796,0.04256639999948675,0.0007548330324606698,0.041617572000977814,361,0.0030855617235279144,0.01903870000023744,0.0012466746412099314,-68.23527526855469,-0.43941885232925415,0.005846600979566574,-2.9145421981811523,114.17
721074,382,721074,29461.129872322083,722220,1692.6647350496796,2815,382,0,51.054589988049166,73.64813995361328,0.0,113.308,0.012193902132203066,0.030611800000770018,0.0025052583872324217,0.04002818745552303,0.042780199997650925,0.0008604502152332025,0.0417253349980092,524,0.003138231130032548,0.019776299999648472,0.0013787195034212262,,,,,114.053
723873,383,723873,29574.736496686935,725022,1687.020005627718,2800,383,0,51.116902353557606,73.70104217529297,0.0,114.053,0.010652395391221786,0.025717399999848567,0.0020912344200103355,0.04003226705970726,0.042619800002285047,0.0008206751295848577,0.04169195000227773,420,0.002907189817768861,0.013051800000539515,0.00107291807389502,,,,,113.695
726686,384,726686,29688.900757551193,727838,1692.0806556372022,2814,384,0,51.094284744909544,73.79946899414062,0.0,113.695,0.010347946498374453,0.028441700000257697,0.0019434641034635457,0.04003598044795218,0.04226640000342741,0.0008227551855028726,0.04154862800016417,507,0.00279479939570869,0.01938249999875552,0.0010359138450965364,,,,,114.238
729497,385,729497,29802.98586010933,730652,1695.385199939571,2812,385,0,51.144092490052984,73.67955780029297,0.0,114.238,0.0101477979011041,0.12572680000084802,0.0027783973322935353,0.04001960000002824,0.129398900000524,0.002061063459353504,0.04147647999889159,444,0.0028011722162387697,0.015414199999213452,0.0010619155741871532,,,,,114.202
732313,386,732313,29917.29376077652,733471,1694.40141594949,2817,386,0,51.02804181764642,73.49139404296875,0.0,114.202,0.010400610617900631,0.025918700001057005,0.0018816764753108398,0.04003383160511734,0.04257560000041849,0.0008092929674677294,0.04161360499765578,438,0.0027817951349052546,0.02105640000081621,0.0011022656603968137,,,,,114.139
735128,387,735128,30031.515892744064,736289,1686.0515092335036,2816,387,0,50.84226190718784,73.34199523925781,0.0,114.139,0.010209905435196244,0.02390480000030948,0.0017639673499321756,0.040028440959159556,0.04244720000133384,0.0008278798466236699,0.04161601399995561,485,0.002843855062185497,0.014159300000756048,0.0009661129766103631,,,,,114.035
737939,388,737939,30145.617925167084,739103,1688.1434714919271,2812,388,0,51.09517743235435,73.34407043457031,0.0,114.035,0.00995028459623762,0.02176319999853149,0.0015233479914038633,0.040038063749522665,0.04240199999912875,0.0007989591579149265,0.04153341999772238,434,0.0028670216649041434,0.013093699999444652,0.0010441068499455535,,,,,114.321
740757,389,740757,30260.107005357742,741924,1694.7703695802659,2819,389,0,51.002888031864565,73.03765106201172,0.0,114.281,0.009882755961665346,0.03213340000002063,0.0018033299144978071,0.04003075358415395,0.04717240000172751,0.0008017321274999269,0.041555515000072776,382,0.002835984386118231,0.014629400000558235,0.0011346046255394837,,,,,114.321
743551,390,743551,30373.516188144684,744721,1681.829250869842,2795,390,0,51.13614351769373,73.7964096069336,0.0,114.281,0.009758634108806247,0.027288499997666804,0.0016863796714204134,0.04003037279889068,0.04245189999710419,0.0007945419224203174,0.04149141399946529,444,0.002857816320673455,0.015499200002523139,0.0010751756971704907,,,,,113.583
746343,391,746343,30486.853190660477,747516,1683.6329687695097,2793,391,0,51.22931171302936,73.82826232910156,0.0,113.583,0.00978992761458441,0.024225499997555744,0.00170292630884829,0.04003803033672603,0.04283410000061849,0.0008514200903410791,0.04160118600233546,563,0.0028560955587425187,0.014074800001253607,0.0010912275378480508,,,,,113.418
749162,392,749162,30601.29722929001,750338,1694.6072088253763,2820,392,0,50.98206996603015,73.75662231445312,0.0,113.418,0.010068433167795883,0.026528999998845393,0.002148048613032735,0.04003940177364225,0.04435409999859985,0.0008137385707324072,0.04153937800052518,470,0.003012470521452116,0.020777199999429286,0.001435473915471268,,,,,114.336
751991,393,751991,30716.126250982285,753170,1691.3531243930524,2830,393,0,50.80207201335986,73.3527603149414,0.0,114.336,0.009851312548602283,0.023155399998358916,0.0017747229255541655,0.04003836164724326,0.04221049999978277,0.0008052423657268587,0.04153409199934686,454,0.0028688285613724016,0.014863799999147886,0.0011506230283526084,,,,,114.939
754800,394,754800,30830.12948513031,755982,1693.0238010614946,2810,394,0,51.170845672220004,73.51677703857422,0.0,114.939,0.010502427732314698,0.1535026999990805,0.003443915749601097,0.04002838707722965,0.1573997999985295,0.0025833161407190297,0.04157671200009645,488,0.0028516263794956384,0.013189299999794457,0.0011396534079071057,-67.45978546142578,-0.8103967308998108,0.0056291078217327595,-2.8435518741607666,114.164
757627,395,757627,30944.95752763748,758812,1693.5786030970166,2828,395,0,50.79407915270274,72.53459930419922,0.0,114.164,0.01040656321189932,0.03574799999842071,0.002107798486703438,0.040063500636690536,0.10303919999932987,0.0014311939350135745,0.04161800999951083,460,0.0026973586841680043,0.018684000002394896,0.0011671294197399308,,,,,114.374
760446,396,760446,31059.3883934021,761634,1692.467251168433,2820,396,0,51.01803496481792,73.47803497314453,0.0,114.374,0.010084660659825266,0.024496500001987442,0.0018029054756816228,0.04004891929762109,0.04260519999661483,0.0007929458819008351,0.04155477800122753,436,0.002696471124493682,0.014003600001160521,0.0011262114342353734,,,,,114.433
763241,397,763241,31172.771632432938,764432,1680.7089668033532,2796,397,0,51.115352892179814,73.4469985961914,0.0,113.545,0.010620655527751306,0.029213500001787907,0.002174905766031268,0.04001909839000701,0.04224919999978738,0.00081833037343017,0.0415808600022865,457,0.0028053150984043884,0.013057099997240584,0.001224603689572072,,,,,114.433
766085,398,766085,31288.1500313282,767279,1694.4712115868988,2845,398,0,50.54305288890247,73.73311614990234,0.0,113.545,0.010667785829869355,0.028993800002353964,0.0022782528767288624,0.040033276265795364,0.0422580000013113,0.0008052616409705463,0.041536725000987644,449,0.0027141426512782407,0.018527600001107203,0.0012305764726587758,,,,,115.277
768913,399,768913,31402.927738666534,770110,1695.97363868423,2829,399,0,50.83720214035985,73.5499038696289,0.0,115.277,0.010262922454052184,0.11749799999961397,0.002933508750076425,0.04003382637901959,0.12107430000105524,0.0019230902531125705,0.041536925000473277,459,0.0027870035007371108,0.017000399999233196,0.0012218115571534006,,,,,114.865
771720,400,771720,31516.886763572693,772920,1684.9571857127253,2808,400,0,51.12951996902875,73.6344985961914,0.0,114.865,0.009941344460248603,0.02621710000312305,0.001968579740788635,0.04004301752757924,0.04269330000170157,0.0008073780372968325,0.041630114001891344,464,0.002807962059090814,0.019998199997644406,0.0012649479650433336,-68.42784881591797,1.5668158531188965,0.00563741335645318,-3.302567720413208,114.355
774543,401,774543,31631.490928411484,775746,1693.8317518207264,2824,401,0,50.946601264203984,73.68260955810547,0.0,114.355,0.009705372972025918,0.027268999998341314,0.0017082433065436847,0.04004490375491865,0.04207250000035856,0.0008278347242026248,0.04157628199849569,518,0.0027209917464322674,0.015386400002171285,0.0011585754410277785,,,,,114.413
777370,402,777370,31746.173069000244,778576,1693.9784678205006,2828,402,0,50.84772657092313,73.62000274658203,0.0,114.413,0.009769078457719195,0.030290300001070136,0.001795312246664388,0.04002937035726394,0.042013199999928474,0.0007805186666503316,0.04150346200214699,403,0.0026879580474361985,0.019543200000043726,0.001239198043157786,-67.54808807373047,-1.119625210762024,0.005124043673276901,-2.78770112991333,114.496
780211,403,780211,31861.423809051514,781420,1687.2329226942811,2842,403,0,50.614565079013715,73.77494812011719,0.0,114.496,0.010067757550194975,0.2126397000029101,0.004816785531151062,0.04003084955995748,0.21726200000193785,0.00415553355481086,0.04160403999921982,505,0.0026634129883455386,0.01868319999994128,0.0012054064390649634,,,,,115.417
783029,404,783029,31975.81227827072,784241,1693.8766342960062,2819,404,0,50.984755189034175,73.7510986328125,0.0,115.417,0.009831846841719814,0.02790900000036345,0.001824105687738935,0.040036674627413095,0.042608399999153335,0.000834469741874197,0.04158304200067505,501,0.002747884776438988,0.016709700001229066,0.0011599469842125726,,,,,114.107
785853,405,785853,32090.42840385437,787068,1693.877213176605,2825,405,0,50.88926308119513,73.69080352783203,0.0,114.6,0.010235653364043302,0.029879400000936585,0.001830925738693448,0.04004232733714497,0.0424843000000692,0.0008044431752703065,0.04153539400020236,456,0.0027092219901077063,0.01849230000152602,0.0011102611880367606,,,,,114.107
788672,406,788672,32204.83283638954,789890,1694.3625180084405,2820,406,0,50.98027631945612,73.67162322998047,0.0,114.6,0.010327876481005369,0.024979499998153187,0.001923706612824203,0.04002831777223723,0.04218159999800264,0.0008009686043311509,0.0415640619982878,425,0.0027001310038738285,0.0148920999999973,0.0011453488384942628,,,,,114.641
791489,407,791489,32319.147327899933,792710,1696.0122098491954,2818,407,0,51.00170200365026,73.0972900390625,0.0,114.641,0.010077724778119329,0.129365400000097,0.0028761795463209767,0.04002649911257306,0.13273299999855226,0.0021507143097957934,0.041563156002521286,501,0.00265813805466007,0.023273700000572717,0.0011426297915176143,,,,,114.01
794332,408,794332,32434.51426768303,795556,1686.8736325404404,2844,408,0,50.58629555223774,73.85535430908203,0.0,114.01,0.010381039852310831,0.03597250000166241,0.002035622462371264,0.04003349120644733,0.04914439999993192,0.0008553489403538694,0.0416288779999013,460,0.00265232265210542,0.023269499997695675,0.001092570567377937,,,,,115.485
797147,409,797147,32548.806380033493,798374,1693.4429025326974,2816,409,0,51.019201757005,73.01961517333984,0.0,115.485,0.010365738365857602,0.027626200000668177,0.002142738190874353,0.04004029744224281,0.04266289999941364,0.0008031712249038116,0.04160550000211515,440,0.0027608899822432055,0.01583519999985583,0.0012835086096099557,,,,,114.209
799961,410,799961,32663.052827119827,801191,1688.9341279083303,2815,410,0,51.04680135648079,73.68311309814453,0.0,114.209,0.009987428500343048,0.02715870000247378,0.0019408765390073151,0.040046474733507816,0.04206270000213408,0.0008220831765062126,0.041634956998859704,506,0.0027523504263778724,0.014041200000065146,0.0012623815507601663,,,,,114.321
802777,411,802777,32777.32285761833,804010,1694.203131978081,2817,411,0,51.04454013976278,73.71534729003906,0.0,114.321,0.009965982812454916,0.023937699999805773,0.0019729832273901694,0.04002790344460617,0.0424672000008286,0.0008282487945397754,0.04160250000149972,501,0.0027053833097441652,0.016833599998790305,0.0014119554594756892,,,,,114.479
805590,412,805590,32891.500717401505,806826,1695.4637146842813,2814,412,0,51.07535820074177,73.56188201904297,0.0,114.479,0.009771658442971287,0.1314360000033048,0.002878788771424437,0.04003541645925857,0.13487989999703132,0.0021580358867015186,0.04156215600058204,452,0.0027204808034305924,0.024113899999065325,0.001303835347837226,-70.65279388427734,-2.15093994140625,0.005754007026553154,-2.5829710960388184,114.055
808407,413,808407,33005.833908081055,809646,1694.7170388588784,2818,413,0,51.00575280438047,74.08660888671875,0.0,114.54,0.009843775257377306,0.02370820000214735,0.0019276134559126933,0.04003395754345301,0.04230670000106329,0.0008268757444940102,0.0415971759983222,477,0.002824957933992906,0.01833049999549985,0.0013239422112052747,,,,,114.055
811226,414,811226,33120.24531364441,812468,1689.1260148571992,2820,414,0,50.9594478369792,73.79786682128906,0.0,114.54,0.01029591440227256,0.024114100000588223,0.002167732883000098,0.04004351436682185,0.04211039999790955,0.000836032569521084,0.04162921399765764,523,0.0028938912025104984,0.013362199999392033,0.0013931232655988778,,,,,114.138
814045,415,814045,33234.640155792236,815290,1694.9901336415728,2820,415,0,50.98314058808874,73.7636489868164,0.0,114.138,0.010016189535348028,0.023939700004120823,0.0018505920410252878,0.04002978286624288,0.04218199999741046,0.0007781357238325435,0.04145499399994151,390,0.0027886303653404734,0.023114799994800705,0.0012580250086181742,,,,,114.651
816874,416,816874,33349.46830320358,818122,1687.4414848281424,2830,416,0,50.77129315069947,73.51042175292969,0.0,114.651,0.010442050512523187,0.13824549999844749,0.0031883853145826748,0.04004058412871618,0.14205990000482416,0.002291802703649416,0.04157917599834036,440,0.0027956703074982635,0.019746800004213583,0.0012782972846118405,,,,,114.795
819694,417,819694,33463.92600655556,820945,1695.2937948170652,2821,417,0,50.94775163778611,73.98739624023438,0.0,114.795,0.010414065461001418,0.03246429999853717,0.002158915289735355,0.040035701205668905,0.04308310000487836,0.0008133988138365455,0.04156153899777564,481,0.002747404680998933,0.014278800001193304,0.0012831054756683934,,,,,114.466
822471,418,822471,33576.657507419586,823725,1682.9854135960054,2778,418,0,51.50373092133067,73.06969451904297,0.0,114.466,0.010157676269480229,0.0220268000048236,0.0017792191099105428,0.040041571732093766,0.04243809999752557,0.000785827063875975,0.04157758000277681,422,0.002629766078446667,0.018077900000207592,0.0012172285816541663,,,,,112.911
825294,419,825294,33691.2061214447,826551,1690.7806242104984,2824,419,0,50.91548064252063,72.65328979492188,0.0,112.911,0.010482482677933664,0.024876499999663793,0.002043276409279242,0.04003355391429033,0.04743080000480404,0.0008233328898474509,0.041585202002170266,408,0.0026323555437703845,0.012555499997688457,0.001116883640995106,,,,,114.11
