ep_count,ep_steps,total_steps,packages_lost,ep_reward,speed_mean,speed_max,BestLap,LapNo_0,LapNo_1,LapNo_2,LapNo_3,LapNo_4,LapNo_5
1,77,79,0,1.6240005188226838,1.9033836198489895,5.407196998596191,0.0,0.0,,,,,
2,535,616,0,3.6856909798868047,0.7888977024715642,3.817760944366455,0.0,0.0,,,,,
3,264,882,0,1.757611167169513,0.5955638196572898,3.1705892086029053,0.0,0.0,,,,,
4,456,1340,0,6.427899767640852,1.4597662156489892,6.510980606079102,0.0,0.0,,,,,
5,148,1490,0,3.8040996948548336,2.9493877405148923,7.710053443908691,0.0,0.0,,,,,
6,580,2072,0,8.043473563701383,1.2872945331922203,7.016319274902344,0.0,0.0,,,,,
7,888,2962,0,393.37253179551493,40.05984142963283,63.106868743896484,0.0,0.0,,,,,
8,486,3450,0,15.649753057730102,3.4665190659467835,13.130816459655762,0.0,0.0,,,,,
9,274,3726,0,8.833845059889079,3.8973962520210947,14.861186981201172,0.0,0.0,,,,,
10,342,4070,0,7.885501552897865,2.5478303279943506,11.48569107055664,0.0,0.0,,,,,
